"Persons Aged 15 Years and Over Place of Work","Herdsman","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Herdsman","Total",16
"Persons Aged 15 Years and Over Place of Work","Innaloo - Doubleview","Employee",3412
"Persons Aged 15 Years and Over Place of Work","Innaloo - Doubleview","Owner manager of incorporated enterprise with employees",136
"Persons Aged 15 Years and Over Place of Work","Innaloo - Doubleview","Owner manager of incorporated enterprise without employees",91
"Persons Aged 15 Years and Over Place of Work","Innaloo - Doubleview","Owner manager of incorporated enterprise - employees not stated",8
"Persons Aged 15 Years and Over Place of Work","Innaloo - Doubleview","Owner manager of unincorporated enterprise with employees",74
"Persons Aged 15 Years and Over Place of Work","Innaloo - Doubleview","Owner manager of unincorporated enterprise without employees",309
"Persons Aged 15 Years and Over Place of Work","Innaloo - Doubleview","Owner manager of unincorporated enterprise - employees not stated",3
"Persons Aged 15 Years and Over Place of Work","Innaloo - Doubleview","Contributing family worker",59
"Persons Aged 15 Years and Over Place of Work","Innaloo - Doubleview","Not stated",28
"Persons Aged 15 Years and Over Place of Work","Innaloo - Doubleview","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Innaloo - Doubleview","Total",4121
"Persons Aged 15 Years and Over Place of Work","Karrinyup - Gwelup - Carine","Employee",4314
"Persons Aged 15 Years and Over Place of Work","Karrinyup - Gwelup - Carine","Owner manager of incorporated enterprise with employees",210
"Persons Aged 15 Years and Over Place of Work","Karrinyup - Gwelup - Carine","Owner manager of incorporated enterprise without employees",184
"Persons Aged 15 Years and Over Place of Work","Karrinyup - Gwelup - Carine","Owner manager of incorporated enterprise - employees not stated",4
"Persons Aged 15 Years and Over Place of Work","Karrinyup - Gwelup - Carine","Owner manager of unincorporated enterprise with employees",97
"Persons Aged 15 Years and Over Place of Work","Karrinyup - Gwelup - Carine","Owner manager of unincorporated enterprise without employees",390
"Persons Aged 15 Years and Over Place of Work","Karrinyup - Gwelup - Carine","Owner manager of unincorporated enterprise - employees not stated",3
"Persons Aged 15 Years and Over Place of Work","Karrinyup - Gwelup - Carine","Contributing family worker",77
"Persons Aged 15 Years and Over Place of Work","Karrinyup - Gwelup - Carine","Not stated",51
"Persons Aged 15 Years and Over Place of Work","Karrinyup - Gwelup - Carine","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Karrinyup - Gwelup - Carine","Total",5339
"Persons Aged 15 Years and Over Place of Work","Nollamara - Westminster","Employee",1102
"Persons Aged 15 Years and Over Place of Work","Nollamara - Westminster","Owner manager of incorporated enterprise with employees",94
"Persons Aged 15 Years and Over Place of Work","Nollamara - Westminster","Owner manager of incorporated enterprise without employees",65
"Persons Aged 15 Years and Over Place of Work","Nollamara - Westminster","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Nollamara - Westminster","Owner manager of unincorporated enterprise with employees",39
"Persons Aged 15 Years and Over Place of Work","Nollamara - Westminster","Owner manager of unincorporated enterprise without employees",244
"Persons Aged 15 Years and Over Place of Work","Nollamara - Westminster","Owner manager of unincorporated enterprise - employees not stated",4
"Persons Aged 15 Years and Over Place of Work","Nollamara - Westminster","Contributing family worker",32
"Persons Aged 15 Years and Over Place of Work","Nollamara - Westminster","Not stated",21
"Persons Aged 15 Years and Over Place of Work","Nollamara - Westminster","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Nollamara - Westminster","Total",1602
"Persons Aged 15 Years and Over Place of Work","Osborne Park Industrial","Employee",20176
"Persons Aged 15 Years and Over Place of Work","Osborne Park Industrial","Owner manager of incorporated enterprise with employees",879
"Persons Aged 15 Years and Over Place of Work","Osborne Park Industrial","Owner manager of incorporated enterprise without employees",210
"Persons Aged 15 Years and Over Place of Work","Osborne Park Industrial","Owner manager of incorporated enterprise - employees not stated",3
"Persons Aged 15 Years and Over Place of Work","Osborne Park Industrial","Owner manager of unincorporated enterprise with employees",173
"Persons Aged 15 Years and Over Place of Work","Osborne Park Industrial","Owner manager of unincorporated enterprise without employees",345
"Persons Aged 15 Years and Over Place of Work","Osborne Park Industrial","Owner manager of unincorporated enterprise - employees not stated",5
"Persons Aged 15 Years and Over Place of Work","Osborne Park Industrial","Contributing family worker",108
"Persons Aged 15 Years and Over Place of Work","Osborne Park Industrial","Not stated",126
"Persons Aged 15 Years and Over Place of Work","Osborne Park Industrial","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Osborne Park Industrial","Total",22035
"Persons Aged 15 Years and Over Place of Work","Scarborough","Employee",1814
"Persons Aged 15 Years and Over Place of Work","Scarborough","Owner manager of incorporated enterprise with employees",171
"Persons Aged 15 Years and Over Place of Work","Scarborough","Owner manager of incorporated enterprise without employees",137
"Persons Aged 15 Years and Over Place of Work","Scarborough","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Scarborough","Owner manager of unincorporated enterprise with employees",80
"Persons Aged 15 Years and Over Place of Work","Scarborough","Owner manager of unincorporated enterprise without employees",317
"Persons Aged 15 Years and Over Place of Work","Scarborough","Owner manager of unincorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Scarborough","Contributing family worker",54
"Persons Aged 15 Years and Over Place of Work","Scarborough","Not stated",19
"Persons Aged 15 Years and Over Place of Work","Scarborough","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Scarborough","Total",2587
"Persons Aged 15 Years and Over Place of Work","Stirling - Osborne Park","Employee",6115
"Persons Aged 15 Years and Over Place of Work","Stirling - Osborne Park","Owner manager of incorporated enterprise with employees",523
"Persons Aged 15 Years and Over Place of Work","Stirling - Osborne Park","Owner manager of incorporated enterprise without employees",183
"Persons Aged 15 Years and Over Place of Work","Stirling - Osborne Park","Owner manager of incorporated enterprise - employees not stated",3
"Persons Aged 15 Years and Over Place of Work","Stirling - Osborne Park","Owner manager of unincorporated enterprise with employees",128
"Persons Aged 15 Years and Over Place of Work","Stirling - Osborne Park","Owner manager of unincorporated enterprise without employees",328
"Persons Aged 15 Years and Over Place of Work","Stirling - Osborne Park","Owner manager of unincorporated enterprise - employees not stated",8
"Persons Aged 15 Years and Over Place of Work","Stirling - Osborne Park","Contributing family worker",55
"Persons Aged 15 Years and Over Place of Work","Stirling - Osborne Park","Not stated",61
"Persons Aged 15 Years and Over Place of Work","Stirling - Osborne Park","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Stirling - Osborne Park","Total",7407
"Persons Aged 15 Years and Over Place of Work","Trigg - North Beach - Watermans Bay","Employee",780
"Persons Aged 15 Years and Over Place of Work","Trigg - North Beach - Watermans Bay","Owner manager of incorporated enterprise with employees",110
"Persons Aged 15 Years and Over Place of Work","Trigg - North Beach - Watermans Bay","Owner manager of incorporated enterprise without employees",96
"Persons Aged 15 Years and Over Place of Work","Trigg - North Beach - Watermans Bay","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Trigg - North Beach - Watermans Bay","Owner manager of unincorporated enterprise with employees",45
"Persons Aged 15 Years and Over Place of Work","Trigg - North Beach - Watermans Bay","Owner manager of unincorporated enterprise without employees",181
"Persons Aged 15 Years and Over Place of Work","Trigg - North Beach - Watermans Bay","Owner manager of unincorporated enterprise - employees not stated",3
"Persons Aged 15 Years and Over Place of Work","Trigg - North Beach - Watermans Bay","Contributing family worker",42
"Persons Aged 15 Years and Over Place of Work","Trigg - North Beach - Watermans Bay","Not stated",10
"Persons Aged 15 Years and Over Place of Work","Trigg - North Beach - Watermans Bay","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Trigg - North Beach - Watermans Bay","Total",1256
"Persons Aged 15 Years and Over Place of Work","Tuart Hill - Joondanna","Employee",1141
"Persons Aged 15 Years and Over Place of Work","Tuart Hill - Joondanna","Owner manager of incorporated enterprise with employees",69
"Persons Aged 15 Years and Over Place of Work","Tuart Hill - Joondanna","Owner manager of incorporated enterprise without employees",59
"Persons Aged 15 Years and Over Place of Work","Tuart Hill - Joondanna","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Tuart Hill - Joondanna","Owner manager of unincorporated enterprise with employees",45
"Persons Aged 15 Years and Over Place of Work","Tuart Hill - Joondanna","Owner manager of unincorporated enterprise without employees",178
"Persons Aged 15 Years and Over Place of Work","Tuart Hill - Joondanna","Owner manager of unincorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Tuart Hill - Joondanna","Contributing family worker",23
"Persons Aged 15 Years and Over Place of Work","Tuart Hill - Joondanna","Not stated",22
"Persons Aged 15 Years and Over Place of Work","Tuart Hill - Joondanna","Not applicable",0
"Persons Aged 15 Years and Over Place of Work","Tuart Hill - Joondanna","Total",1536
"Persons Aged 15 Years and Over Place of Work","Wembley Downs - Churchlands - Woodlands","Employee",2265
"Persons Aged 15 Years and Over Place of Work","Wembley Downs - Churchlands - Woodlands","Owner manager of incorporated enterprise with employees",134
"Persons Aged 15 Years and Over Place of Work","Wembley Downs - Churchlands - Woodlands","Owner manager of incorporated enterprise without employees",119
"Persons Aged 15 Years and Over Place of Work","Wembley Downs - Churchlands - Woodlands","Owner manager of incorporated enterprise - employees not stated",0
"Persons Aged 15 Years and Over Place of Work","Wembley Downs - Churchlands - Woodlands","Owner manager of unincorporated enterprise with employees",59
"Persons Aged 15 Years and Over Place of Work","Wembley Downs - Churchlands - Woodlands","Owner manager of unincorporated enterprise without employees",250
